CustomerID,Gender,Age,AnnualIncome,SpendingScore,TransactionsPerMonth,RecencyDays,City
634,Male,58,82547,39,16,116,Bengaluru
635,Female,60,38941,86,2,238,Kolkata
636,Female,38,45019,75,27,175,Delhi
637,Male,32,35779,11,12,21,Kolkata
638,Male,52,38426,63,5,298,Delhi
639,Female,65,82668,68,5,352,Mumbai
640,Female,38,50183,97,22,145,Mumbai
641,Female,38,86314,18,13,40,Hyderabad
642,Female,38,55927,95,16,58,Hyderabad
643,Female,61,26395,28,26,115,Mumbai
644,Male,49,120050,42,9,42,Mumbai
645,Female,22,25974,60,32,343,Kolkata
646,Male,56,25150,22,19,313,Hyderabad
647,Male,26,97668,40,36,36,Kolkata
648,Male,35,69572,62,28,253,Hyderabad
649,Female,38,62811,3,15,52,Hyderabad
650,Male,25,104028,71,9,345,Delhi
651,Male,61,122978,63,16,10,Chennai
652,Female,69,74497,20,6,152,Mumbai
653,Male,51,122300,71,8,334,Delhi
654,Male,27,42466,71,33,148,Hyderabad
655,Female,68,29550,93,32,52,Chennai
656,Male,58,73062,26,36,247,Chennai
657,Male,41,55394,41,36,270,Delhi
658,Male,57,80031,3,34,73,Bengaluru
659,Female,41,81550,43,2,250,Bengaluru
660,Female,49,118794,17,13,162,Hyderabad
661,Female,50,29487,84,10,84,Kolkata
662,Male,55,75084,98,38,323,Kolkata
663,Male,61,95809,53,7,112,Bengaluru
664,Female,68,50931,52,3,103,Kolkata
665,Male,66,105291,33,27,12,Hyderabad
666,Male,51,99220,80,14,298,Bengaluru
667,Female,28,112284,60,30,227,Delhi
668,Female,48,31366,87,34,232,Chennai
669,Male,35,138752,68,23,137,Mumbai
670,Male,40,140525,56,17,51,Chennai
671,Male,39,51863,64,15,37,Bengaluru
672,Female,60,48329,97,7,150,Chennai
673,Female,35,134210,8,3,137,Bengaluru
674,Female,57,123293,69,9,116,Hyderabad
675,Female,64,83818,33,3,63,Mumbai
676,Male,58,130325,25,35,341,Hyderabad
677,Female,64,75123,71,8,329,Mumbai
678,Female,56,112061,7,26,283,Hyderabad
679,Female,37,121684,59,15,116,Kolkata
680,Female,30,123993,33,5,303,Hyderabad
681,Female,62,61371,41,13,329,Chennai
682,Male,18,78766,33,15,284,Mumbai
683,Male,69,80325,29,39,35,Chennai
684,Female,21,60241,39,12,363,Hyderabad
685,Male,41,21676,57,35,166,Chennai
686,Female,53,126094,96,8,96,Bengaluru
687,Female,53,25282,93,10,169,Kolkata
688,Male,62,46222,64,34,323,Hyderabad
689,Male,19,137399,86,8,184,Bengaluru
690,Female,45,81303,66,22,137,Kolkata
691,Female,43,33376,9,12,51,Hyderabad
692,Female,40,85129,29,22,228,Bengaluru
693,Male,32,29431,97,27,77,Kolkata
694,Female,53,53370,74,18,226,Bengaluru
695,Female,44,21937,28,19,208,Hyderabad
696,Female,23,110041,53,5,163,Bengaluru
697,Male,52,44601,46,16,16,Mumbai
698,Female,56,125116,39,10,168,Bengaluru
699,Female,55,114791,76,19,325,Hyderabad
700,Male,52,21067,58,1,8,Kolkata
701,Female,53,98937,86,22,161,Mumbai
702,Female,27,123556,54,17,222,Mumbai
703,Male,47,33472,6,35,166,Mumbai
704,Female,58,75015,45,39,312,Chennai
705,Male,55,53147,40,9,230,Mumbai
706,Male,46,111396,23,5,20,Kolkata
707,Female,69,74654,98,9,52,Chennai
708,Female,60,81808,42,11,321,Kolkata
709,Female,56,72334,38,14,66,Delhi
710,Female,67,105667,16,24,275,Kolkata
711,Male,21,25196,74,20,233,Bengaluru
712,Female,22,79600,47,33,352,Chennai
713,Male,21,107052,21,4,276,Hyderabad
714,Female,53,107960,74,16,363,Mumbai
715,Female,62,99417,75,25,308,Kolkata
716,Female,33,50593,21,1,142,Hyderabad
717,Male,42,130423,25,24,122,Mumbai
718,Female,31,85059,61,3,205,Kolkata
719,Female,28,138808,98,32,91,Hyderabad
720,Female,46,127041,54,34,122,Bengaluru
721,Female,51,90795,95,25,187,Kolkata
722,Male,39,110386,91,3,80,Bengaluru
723,Female,31,64401,89,7,156,Delhi
724,Male,41,51593,60,35,259,Hyderabad
725,Male,56,30461,42,29,127,Delhi
726,Male,43,113220,61,25,4,Hyderabad
727,Male,60,55690,32,28,213,Bengaluru
728,Male,53,115360,53,24,69,Delhi
729,Male,56,88923,44,5,361,Mumbai
730,Female,33,41826,11,27,231,Kolkata
731,Male,55,140240,47,10,279,Kolkata
732,Male,49,34553,90,12,60,Bengaluru
733,Male,23,128366,60,18,283,Chennai
734,Female,51,73165,36,38,119,Bengaluru
735,Female,25,140055,60,8,306,Bengaluru
736,Male,47,77454,33,38,268,Chennai
737,Female,44,26959,97,30,138,Hyderabad
738,Male,24,62715,42,9,49,Chennai
739,Male,44,49379,13,25,230,Hyderabad
740,Female,42,42674,14,30,220,Delhi
741,Male,63,29559,58,2,363,Delhi
742,Female,58,52252,40,17,35,Delhi
743,Female,32,46104,65,7,182,Chennai
744,Male,42,20551,5,22,120,Hyderabad
745,Male,39,85669,30,10,276,Mumbai
746,Female,35,26607,82,26,268,Bengaluru
747,Male,29,96639,45,13,259,Chennai
748,Male,40,62973,58,28,258,Delhi
749,Male,68,146142,39,36,278,Mumbai
750,Female,62,49858,12,11,291,Hyderabad
751,Female,56,59367,34,9,237,Hyderabad
752,Male,42,98908,14,16,244,Hyderabad
753,Female,27,123428,38,17,9,Chennai
754,Female,47,119364,16,5,343,Bengaluru
755,Female,27,79851,61,5,254,Bengaluru
756,Female,51,76536,59,38,273,Mumbai
757,Female,63,99584,75,31,142,Kolkata
758,Male,30,144902,97,2,244,Delhi
759,Male,46,115959,79,27,104,Kolkata
760,Male,55,38570,74,19,186,Kolkata
761,Female,58,104585,67,25,36,Kolkata
762,Female,62,55938,11,38,161,Delhi
763,Male,26,96455,11,13,64,Delhi
764,Female,30,117216,16,29,141,Delhi
765,Male,54,146215,38,19,162,Mumbai
766,Male,31,71798,30,35,133,Mumbai
767,Male,54,135283,41,25,111,Hyderabad
768,Female,26,133887,1,9,200,Chennai
769,Female,25,122410,38,35,274,Bengaluru
770,Male,56,79718,98,15,89,Kolkata
771,Male,57,74969,60,22,18,Mumbai
772,Male,20,121725,19,13,340,Kolkata
773,Male,64,149402,98,30,276,Bengaluru
774,Female,57,101839,59,21,359,Hyderabad
775,Female,50,120582,68,25,360,Hyderabad
776,Male,49,103084,10,25,340,Kolkata
777,Male,24,102537,17,22,260,Mumbai
778,Female,36,65820,80,3,22,Delhi
779,Female,51,118235,85,9,217,Chennai
780,Male,31,114256,92,24,341,Bengaluru
781,Male,67,53218,72,32,201,Bengaluru
782,Male,64,29990,29,17,265,Hyderabad
783,Female,63,32778,6,24,187,Bengaluru
784,Female,36,60140,94,8,289,Delhi
785,Female,68,120196,66,6,361,Mumbai
786,Male,43,107448,63,9,263,Chennai
787,Male,34,71606,31,15,66,Chennai
788,Female,45,131666,25,24,97,Delhi
789,Female,36,112334,87,11,291,Bengaluru
790,Male,44,89344,21,31,93,Delhi
791,Female,65,95012,16,13,160,Chennai
792,Female,69,79871,4,30,257,Delhi
793,Male,36,136445,46,25,117,Chennai
794,Female,50,102142,8,12,351,Bengaluru
795,Male,68,48940,6,21,180,Kolkata
796,Male,24,108873,53,24,35,Chennai
797,Male,46,108956,64,26,296,Delhi
798,Male,60,143780,91,12,295,Hyderabad
799,Male,22,49590,51,37,20,Chennai
800,Male,47,71517,63,21,353,Hyderabad
801,Male,66,114592,88,23,215,Hyderabad
802,Female,60,87145,6,1,53,Hyderabad
803,Male,25,49297,62,10,140,Delhi
804,Male,59,47866,33,35,136,Delhi
805,Female,29,141909,2,38,169,Bengaluru
806,Female,59,53991,41,28,122,Chennai
807,Female,30,21907,16,1,139,Kolkata
808,Male,43,100514,59,8,26,Mumbai
809,Female,35,45938,9,23,215,Kolkata
810,Male,59,96479,69,20,38,Hyderabad
811,Male,68,25810,10,32,133,Chennai
812,Male,69,130465,94,23,288,Hyderabad
813,Male,66,75600,7,7,197,Kolkata
814,Female,37,142654,93,11,112,Bengaluru
815,Female,33,132367,66,8,143,Delhi
816,Male,54,78612,20,14,363,Kolkata
817,Male,20,57705,63,14,308,Kolkata
818,Male,44,107668,4,36,28,Mumbai
819,Female,32,37615,28,27,147,Kolkata
820,Male,51,130564,72,20,310,Delhi
821,Male,62,95475,35,38,81,Bengaluru
822,Female,39,129054,2,25,15,Bengaluru
823,Female,57,115490,41,29,269,Hyderabad
824,Male,40,149186,28,14,215,Delhi
825,Female,66,86273,75,28,23,Delhi
826,Female,21,106356,73,30,336,Mumbai
827,Male,68,137667,1,15,190,Chennai
828,Female,58,68703,27,21,281,Bengaluru
829,Male,40,128447,67,12,160,Hyderabad
830,Female,64,79125,39,11,149,Kolkata
831,Male,26,69681,73,39,284,Mumbai
832,Male,41,97857,40,6,91,Kolkata
833,Male,38,52567,28,3,116,Delhi
834,Female,58,141829,85,15,219,Hyderabad
835,Male,63,24418,92,34,140,Bengaluru
836,Female,33,62164,24,4,20,Bengaluru
837,Male,42,21986,82,34,364,Chennai
838,Male,43,118650,51,38,339,Delhi
839,Female,66,58593,56,39,307,Bengaluru
840,Male,62,53983,73,6,85,Hyderabad
841,Male,26,132194,26,22,101,Hyderabad
842,Female,32,129264,88,37,202,Hyderabad
843,Male,56,142733,52,32,333,Delhi
844,Male,50,107718,6,28,25,Delhi
845,Male,18,51989,59,26,31,Bengaluru
846,Male,22,118548,12,4,207,Chennai
847,Female,26,145605,63,10,168,Chennai
848,Female,61,66887,36,27,343,Chennai
849,Male,23,43442,9,20,67,Mumbai
850,Female,45,149746,74,36,191,Kolkata
851,Male,62,31243,67,5,11,Delhi
852,Female,43,20132,29,17,165,Delhi
853,Male,45,35556,71,32,140,Bengaluru
854,Male,57,84397,90,35,262,Kolkata
855,Male,32,103290,8,23,326,Hyderabad
856,Male,23,79440,43,13,213,Delhi
857,Male,44,53855,77,1,345,Chennai
858,Male,55,29839,35,31,47,Mumbai
859,Female,21,128387,83,19,36,Hyderabad
860,Male,28,79064,22,23,82,Hyderabad
861,Female,38,131719,80,34,44,Mumbai
862,Male,47,105922,79,4,231,Mumbai
863,Female,35,63220,66,34,87,Delhi
864,Female,52,99364,21,30,35,Mumbai
865,Female,20,61078,94,10,349,Bengaluru
866,Male,29,121207,71,6,317,Hyderabad
867,Male,44,145688,95,12,209,Hyderabad
868,Female,47,108742,41,12,166,Chennai
869,Male,38,86430,41,18,180,Delhi
870,Female,55,21265,49,36,2,Chennai
871,Male,38,42807,99,35,195,Delhi
872,Female,55,116679,4,25,353,Delhi
873,Female,57,69514,98,22,23,Kolkata
874,Male,32,76316,65,30,26,Kolkata
875,Female,35,95501,10,29,30,Delhi
876,Male,69,84817,94,7,275,Bengaluru
877,Female,46,115948,96,3,167,Mumbai
878,Female,65,52229,67,21,90,Kolkata
879,Male,55,52748,10,20,224,Mumbai
880,Male,38,61273,73,9,106,Kolkata
881,Male,34,74784,17,36,28,Bengaluru
882,Female,58,38090,67,14,127,Chennai
883,Male,68,125638,91,18,61,Delhi
884,Female,35,113577,53,33,176,Bengaluru
885,Female,54,141601,35,2,95,Chennai
886,Male,55,33374,4,37,96,Mumbai
887,Male,29,147247,68,31,141,Hyderabad
888,Female,28,66116,96,22,86,Delhi
889,Female,65,100911,11,9,123,Delhi
890,Male,69,79133,44,20,353,Delhi
891,Male,66,149366,60,20,216,Kolkata
892,Male,37,87929,70,1,108,Mumbai
893,Male,26,97338,62,30,179,Delhi
894,Male,18,77278,99,19,70,Delhi
895,Female,20,56462,32,36,127,Kolkata
896,Female,38,79624,46,14,206,Kolkata
897,Female,40,70141,23,1,263,Mumbai
898,Female,26,100447,37,5,67,Kolkata
899,Male,36,105600,90,10,138,Kolkata
900,Male,62,30655,98,9,225,Kolkata
901,Male,63,61864,75,14,61,Bengaluru
902,Female,69,26410,58,39,102,Kolkata
903,Female,36,80388,85,18,293,Chennai
904,Male,40,121701,43,25,15,Hyderabad
905,Male,44,105917,88,36,50,Chennai
906,Female,44,131335,15,31,260,Mumbai
907,Female,56,53678,67,35,101,Mumbai
908,Male,53,42970,2,27,10,Chennai
909,Male,29,79951,71,22,244,Kolkata
910,Female,44,140669,5,11,123,Mumbai
911,Male,63,111857,53,10,150,Hyderabad
912,Male,51,38507,45,8,159,Delhi
913,Male,50,81686,93,28,253,Bengaluru
914,Female,45,38235,41,23,332,Hyderabad
915,Female,48,67683,63,6,201,Kolkata
916,Female,49,141144,96,14,284,Mumbai
917,Female,67,98399,94,24,98,Bengaluru
918,Female,37,130261,72,9,222,Kolkata
919,Female,57,87151,32,38,208,Chennai
920,Female,52,96118,2,25,275,Delhi
921,Male,48,112874,10,38,334,Chennai
922,Male,48,29397,43,30,47,Bengaluru
923,Male,55,122330,43,22,115,Delhi
924,Male,39,49655,67,2,184,Chennai
925,Male,62,125173,23,25,11,Bengaluru
926,Male,58,85446,98,24,77,Delhi
927,Male,26,63639,82,37,330,Mumbai
928,Female,69,38830,97,3,221,Delhi
929,Female,26,121616,97,26,347,Kolkata
930,Male,32,28014,60,30,54,Bengaluru
931,Male,30,141545,81,29,59,Hyderabad
932,Female,39,123323,6,7,193,Bengaluru
933,Male,33,81731,13,9,32,Hyderabad
934,Male,49,63061,21,30,146,Chennai
935,Female,19,88752,95,16,132,Kolkata
936,Male,43,41859,58,14,208,Mumbai
937,Female,31,105589,85,26,338,Delhi
938,Male,55,96758,97,37,213,Bengaluru
939,Female,51,38908,28,10,179,Mumbai
940,Female,25,48693,70,30,310,Hyderabad
941,Female,53,109418,8,22,126,Hyderabad
942,Male,38,33603,77,30,138,Bengaluru
943,Female,63,113419,98,32,245,Kolkata
944,Male,60,98876,58,14,193,Hyderabad
945,Male,45,63702,40,23,353,Mumbai
946,Male,63,38345,86,17,275,Mumbai
947,Male,61,42687,1,36,135,Mumbai
948,Female,65,49581,77,29,45,Bengaluru
949,Female,23,57393,65,24,361,Hyderabad
950,Male,37,113733,10,11,38,Hyderabad
951,Male,48,28292,60,15,135,Chennai
952,Female,50,127809,69,22,235,Delhi
953,Male,61,23448,20,27,67,Delhi
954,Female,24,39628,62,34,75,Hyderabad
955,Male,25,34678,13,33,264,Kolkata
956,Male,26,58815,58,21,90,Hyderabad
957,Female,19,46477,37,24,102,Mumbai
958,Male,34,73826,10,20,3,Bengaluru
959,Female,69,86750,3,4,93,Hyderabad
960,Male,62,109526,34,37,12,Chennai
961,Male,54,40010,34,37,82,Chennai
962,Male,59,85146,30,33,171,Kolkata
963,Female,61,78133,37,31,350,Hyderabad
964,Male,34,127862,68,34,234,Delhi
965,Male,55,60643,34,22,304,Bengaluru
966,Male,52,117100,32,30,45,Chennai
967,Male,64,140956,85,5,25,Hyderabad
968,Female,56,66687,58,23,4,Hyderabad
969,Female,47,67993,24,13,230,Mumbai
970,Male,23,141500,9,9,362,Chennai
971,Female,21,130119,41,14,195,Mumbai
972,Male,68,123783,24,17,156,Bengaluru
973,Male,54,45078,25,35,110,Bengaluru
974,Male,52,85708,36,18,165,Kolkata
975,Female,26,37270,8,12,329,Chennai
976,Female,23,144297,93,16,61,Mumbai
977,Female,30,113644,89,30,209,Kolkata
978,Female,39,101580,59,13,125,Kolkata
979,Female,45,26263,35,18,307,Delhi
980,Female,47,40752,38,12,287,Mumbai
981,Female,69,31621,92,34,85,Chennai
982,Female,53,62369,83,33,209,Chennai
983,Female,19,92592,32,6,234,Mumbai
984,Male,53,80267,51,18,43,Hyderabad
985,Female,25,106873,28,3,284,Hyderabad
986,Female,62,144790,56,6,251,Delhi
987,Female,59,34245,99,36,167,Kolkata
988,Female,67,52676,8,22,193,Kolkata
989,Female,26,133982,41,7,67,Delhi
990,Female,18,85796,23,30,207,Delhi
991,Female,30,72504,54,2,324,Chennai
992,Female,67,21352,23,32,36,Chennai
993,Female,32,25243,32,15,286,Hyderabad
994,Female,49,127995,10,22,349,Mumbai
995,Female,51,65333,81,38,279,Bengaluru
996,Male,60,79484,35,8,175,Mumbai
997,Male,48,104926,99,8,11,Kolkata
998,Female,31,113730,63,39,19,Hyderabad
999,Female,64,69974,67,36,190,Hyderabad
1000,Male,31,116383,36,20,72,Hyderabad
1001,Female,65,135219,93,37,299,Hyderabad
1002,Male,46,104740,49,8,75,Chennai
1003,Male,64,85702,46,14,137,Delhi
1004,Male,36,41310,27,20,238,Delhi
1005,Male,44,130827,31,35,281,Mumbai
1006,Male,26,37439,34,25,287,Mumbai
1007,Female,54,21254,76,18,141,Kolkata
1008,Male,54,24286,59,21,321,Hyderabad
1009,Female,60,93545,54,37,158,Hyderabad
1010,Female,45,89543,89,31,201,Bengaluru
1011,Male,69,34992,66,6,29,Delhi
1012,Male,41,82052,30,20,95,Hyderabad
1013,Female,45,126062,73,28,274,Kolkata
1014,Male,53,29723,23,36,131,Mumbai
1015,Male,69,113640,9,26,247,Mumbai
1016,Female,35,85183,84,13,35,Mumbai
1017,Female,42,34590,55,4,132,Bengaluru
1018,Male,52,101174,1,34,297,Hyderabad
1019,Female,21,65002,56,37,335,Hyderabad
1020,Male,31,66779,39,34,114,Kolkata
1021,Male,56,111084,87,16,90,Hyderabad
1022,Male,43,126193,18,23,223,Kolkata
1023,Female,25,32016,42,23,286,Bengaluru
1024,Female,41,68183,96,15,87,Hyderabad
1025,Female,33,24744,73,25,222,Kolkata
1026,Female,37,110217,75,29,267,Delhi
1027,Female,32,128100,65,36,33,Hyderabad
1028,Male,24,130269,75,15,294,Hyderabad
1029,Male,34,122591,33,37,238,Mumbai
1030,Male,39,119306,30,35,5,Hyderabad
1031,Male,39,66357,5,39,187,Chennai
1032,Female,29,50239,50,37,248,Bengaluru
1033,Male,35,116430,65,28,99,Mumbai
1034,Female,63,116001,10,30,51,Bengaluru
1035,Male,64,32922,60,7,65,Chennai
1036,Female,32,20084,77,4,196,Mumbai
1037,Female,54,148987,27,7,58,Kolkata
1038,Male,33,72147,72,33,176,Kolkata
1039,Male,22,131319,28,18,186,Kolkata
1040,Male,19,80631,45,15,165,Mumbai
1041,Male,69,35373,52,35,135,Chennai
1042,Female,45,25156,66,37,60,Chennai
1043,Male,58,125498,62,5,315,Delhi
1044,Male,44,58551,76,23,289,Mumbai
1045,Female,48,58463,91,10,179,Bengaluru
1046,Male,58,130661,77,25,123,Hyderabad
1047,Male,53,69305,60,22,334,Chennai
1048,Male,64,29653,86,31,294,Delhi
1049,Male,60,145692,40,23,244,Chennai
1050,Male,18,108334,15,28,311,Kolkata
1051,Female,67,43068,95,15,282,Bengaluru
1052,Male,46,54787,7,7,351,Hyderabad
1053,Male,18,45673,39,38,298,Hyderabad
1054,Male,25,36155,51,15,360,Chennai
1055,Male,33,20570,99,5,77,Hyderabad
1056,Male,45,126226,7,12,87,Kolkata
1057,Female,39,101736,12,13,80,Kolkata
1058,Male,35,77492,14,3,85,Hyderabad
1059,Female,39,31769,34,19,274,Bengaluru
1060,Female,58,58921,39,26,265,Kolkata
1061,Male,29,39075,73,30,111,Chennai
1062,Male,36,109589,64,28,360,Delhi
1063,Male,42,30301,97,15,273,Kolkata
1064,Male,67,91043,12,18,350,Delhi
1065,Female,22,144798,34,7,311,Mumbai
1066,Male,51,123173,27,14,310,Bengaluru
1067,Male,56,75001,22,24,105,Chennai
1068,Male,27,68359,18,24,265,Hyderabad
1069,Male,64,75119,46,11,164,Bengaluru
1070,Male,24,89191,44,39,136,Chennai
1071,Male,54,36347,18,10,190,Chennai
1072,Female,64,141359,37,33,252,Bengaluru
1073,Female,69,42053,7,20,214,Kolkata
1074,Male,69,79056,68,39,122,Bengaluru
1075,Male,32,88028,80,22,305,Bengaluru
1076,Male,59,78688,86,35,326,Mumbai
1077,Female,41,146845,60,28,218,Hyderabad
1078,Male,43,78450,48,36,170,Bengaluru
1079,Female,43,146385,51,30,258,Mumbai
1080,Male,63,32304,84,6,159,Delhi
1081,Male,43,124816,95,1,76,Kolkata
1082,Male,27,148667,52,4,275,Mumbai
1083,Male,34,51403,97,25,121,Kolkata
1084,Female,31,133547,77,39,357,Hyderabad
1085,Female,19,127078,52,11,240,Delhi
1086,Male,65,122654,84,38,357,Bengaluru
1087,Male,30,141287,54,37,65,Bengaluru
1088,Female,44,96418,41,12,318,Bengaluru
1089,Female,26,57424,42,29,188,Bengaluru
1090,Female,24,79924,22,34,98,Delhi
1091,Female,65,148391,39,18,272,Mumbai
1092,Male,27,94047,23,9,105,Kolkata
1093,Female,26,106235,48,12,135,Kolkata
1094,Male,39,41178,33,9,333,Kolkata
1095,Female,40,37821,41,1,196,Mumbai
1096,Female,24,101951,30,7,231,Chennai
1097,Female,65,20714,78,39,202,Mumbai
1098,Female,26,142643,47,34,92,Mumbai
1099,Female,44,133393,57,32,348,Kolkata
1100,Male,41,94767,72,28,47,Mumbai
1101,Male,46,102328,57,26,11,Mumbai
1102,Female,34,133467,62,36,162,Kolkata
1103,Female,37,149196,86,14,51,Kolkata
1104,Male,24,134312,57,31,5,Mumbai
1105,Female,60,92882,68,16,304,Delhi
1106,Female,57,126342,99,39,287,Hyderabad
1107,Male,24,44124,72,11,355,Hyderabad
1108,Female,45,109584,98,11,85,Chennai
1109,Female,36,106951,86,38,296,Mumbai
1110,Male,37,37511,25,12,266,Bengaluru
1111,Male,61,74588,89,9,338,Hyderabad
1112,Male,56,127202,40,22,230,Kolkata
1113,Female,57,97567,17,38,305,Bengaluru
1114,Male,24,31215,80,9,145,Chennai
1115,Male,23,31851,48,3,214,Bengaluru
1116,Male,42,53550,39,39,208,Mumbai
1117,Male,58,123604,15,35,311,Mumbai
1118,Male,30,136867,17,30,290,Delhi
1119,Male,56,75958,35,26,236,Mumbai
1120,Female,57,21178,33,8,33,Hyderabad
1121,Female,39,87942,18,32,133,Mumbai
1122,Male,66,66314,30,22,104,Mumbai
1123,Male,34,104727,87,8,42,Bengaluru
1124,Male,65,130756,37,2,131,Chennai
1125,Female,39,104684,7,14,191,Mumbai
1126,Female,51,51146,74,5,269,Hyderabad
1127,Female,25,88260,80,13,244,Chennai
1128,Female,66,55303,28,23,61,Mumbai
1129,Female,62,143092,87,13,158,Chennai
1130,Female,35,95676,98,19,306,Hyderabad
1131,Female,41,74013,18,24,69,Bengaluru
1132,Female,59,108220,47,35,294,Bengaluru
1133,Female,19,109776,23,14,95,Delhi
1134,Male,19,105066,20,4,248,Hyderabad
1135,Male,44,108498,31,26,258,Kolkata
1136,Male,31,21201,14,10,57,Mumbai
1137,Male,65,95547,23,38,263,Kolkata
1138,Female,56,121193,2,38,208,Kolkata
1139,Female,29,135332,29,34,29,Mumbai
1140,Male,49,148636,50,34,222,Delhi
1141,Female,45,96087,73,19,162,Hyderabad
1142,Male,45,75103,59,3,98,Chennai
1143,Female,63,106142,33,36,173,Chennai
1144,Male,42,32664,48,4,127,Kolkata
1145,Female,21,134008,44,26,100,Bengaluru
1146,Female,43,89856,12,11,71,Chennai
1147,Male,53,88624,83,3,186,Chennai
1148,Female,67,61456,42,9,334,Kolkata
1149,Male,20,128512,84,2,84,Kolkata
1150,Male,18,28664,95,14,229,Hyderabad
1151,Male,34,128384,35,3,289,Kolkata
1152,Male,24,72534,41,2,351,Hyderabad
1153,Female,65,126229,85,22,250,Delhi
1154,Female,22,86696,55,29,97,Kolkata
1155,Female,36,30714,13,33,346,Kolkata
1156,Male,56,24312,39,36,218,Hyderabad
1157,Female,63,126691,91,10,192,Delhi
1158,Male,51,136936,89,38,166,Delhi
1159,Female,52,40845,66,21,12,Mumbai
1160,Female,66,104686,35,31,191,Chennai
1161,Female,33,70703,72,35,188,Hyderabad
1162,Male,57,55215,33,3,276,Delhi
1163,Female,67,107564,89,19,242,Chennai
1164,Female,64,116845,85,22,322,Kolkata
1165,Male,56,122613,36,20,18,Hyderabad
1166,Female,44,128884,13,36,262,Kolkata
1167,Male,58,142184,56,19,66,Chennai
1168,Female,55,145886,46,4,69,Delhi
1169,Male,67,61078,73,32,127,Chennai
1170,Male,67,56264,99,8,125,Kolkata
1171,Female,42,54484,46,26,102,Bengaluru
1172,Male,43,112995,44,1,214,Chennai
1173,Male,31,106857,46,26,150,Kolkata
1174,Male,31,137602,74,9,65,Bengaluru
1175,Male,31,134036,69,35,228,Kolkata
1176,Male,42,119976,31,18,77,Hyderabad
1177,Male,53,62162,24,19,191,Kolkata
1178,Female,21,86991,32,16,141,Delhi
1179,Male,64,99567,67,28,115,Chennai
1180,Male,32,131536,16,3,123,Chennai
1181,Female,49,108465,57,18,240,Kolkata
1182,Female,35,117673,84,13,59,Kolkata
1183,Female,31,134644,24,27,114,Chennai
